"Agawin-2000-Response of Mediterr.txt",0.82
"Agawin-2000-Response of Mediterr.txt",0.81
"Agawin-2000-Response of Mediterr.txt",0.99
"Agawin-2000-Response of Mediterr.txt",0.83
"Agrawal-2002-Herbivory and matern.txt",0.43
"Agrawal-2004-Resistance and susce.txt",0.38
"Agrawal-2006-Plant defense syndro.txt",0.33
"Agrawal-2006-Plant defense syndro.txt",0.26
"Agrawal-2008-Natural selection on.txt",0.131
"Agrawal-2008-Natural selection on.txt",0.332
"Agren-1990-Age and Size Structu.txt",0.481
"Agren-2008-Spatio-temporal vari.txt",0.93
"Aguirre-2000-Diversity of coralli.txt",0.812
"Aguirre-2000-Diversity of coralli.txt",0.842
"Aho-1999-Reproductive success.txt",0.1
"Aho-1999-Reproductive success.txt",0.22
"Ahola-2007-Climate change can a.txt",0.48
"Ahola-2007-Climate change can a.txt",0.42
"Aiba-1996-Tree species stratif.txt",0.78
"Aiba-1996-Tree species stratif.txt",0.69
"Ainley-2006-Competition among pe.txt",0.93
"Airoldi-2000-Responses of algae w.txt",0.01
"Aizen-1994-Forest Fragmentation.txt",0.52
"Aizen-1994-Forest Fragmentation.txt",0.46
"Aizen-1994-Forest Fragmentation.txt",0.78
"Aizen-1994-Forest Fragmentation.txt",0.67
"Aizen-2001-Flower sex ratio, po.txt",0.850
"Aizen-2001-Flower sex ratio, po.txt",0.920
"Aizen-2001-Flower sex ratio, po.txt",0.932
"Aizen-2001-Flower sex ratio, po.txt",0.150
"Aizen-2001-Flower sex ratio, po.txt",0.008
"Aizen-2001-Flower sex ratio, po.txt",0.733
"Aizen-2001-Flower sex ratio, po.txt",0.820
"Aizen-2003-Influences of animal.txt",0.98
"Aizen-2003-Influences of animal.txt",0.97
"Aizen-2003-Influences of animal.txt",0.98
"Aizen-2003-Influences of animal.txt",0.97
"Aizen-2003-Influences of animal.txt",0.75
"Aker-1982-Regulation of Flower.txt",0.47
"Aker-1982-Regulation of Flower.txt",0.18
"Aker-1982-Regulation of Flower.txt",0.60
"Aker-1982-Regulation of Flower.txt",0.46
"Aker-1982-Regulation of Flower.txt",0.20
"Aker-1982-Regulation of Flower.txt",0.34
"Aker-1982-Regulation of Flower.txt",0.54
"Aker-1982-Regulation of Flower.txt",0.08
"Aker-1982-Regulation of Flower.txt",0.96
"Aker-1982-Regulation of Flower.txt",0.34
"Aker-1982-Regulation of Flower.txt",0.03
"Akesson-2000-Wind selectivity of.txt",0.61
"Akesson-2000-Wind selectivity of.txt",0.61
"Albon-1987-Early Development an.txt",0.746
"Alcala-2005-Differential selecti.txt",0.56
"Alcala-2005-Differential selecti.txt",0.04
"Aldridge-1982-Reproductive Tactics.txt",0.76
"Aldridge-1982-Reproductive Tactics.txt",0.81
"Aldridge-1982-Reproductive Tactics.txt",0.69
"Aldridge-1982-Reproductive Tactics.txt",0.76
"Aldridge-1982-Reproductive Tactics.txt",0.71
"Aldridge-1982-Reproductive Tactics.txt",0.71
"Aldridge-1982-Reproductive Tactics.txt",0.72
"Aldridge-1982-Reproductive Tactics.txt",0.72
"Aldridge-1982-Reproductive Tactics.txt",0.72
"Aldridge-1982-Reproductive Tactics.txt",0.72
"Aldridge-1982-Reproductive Tactics.txt",0.71
"Alexander-2007-Is there reduction i.txt",0.14
"Alexander-2007-Is there reduction i.txt",0.19
"Alexander-2007-Is there reduction i.txt",0.56
"Alexander-2012-Metapopulations and.txt",0.483
"Alexander-2012-Metapopulations and.txt",0.398
"Alexandrino-2000-Genetic subdivision.txt",0.82
"Alexandrino-2000-Genetic subdivision.txt",0.64
"Alford-1989-Variation in Predato.txt",0.74
"Aliaume-2000-Growth of juvenile C.txt",0.84
"Aliaume-2000-Growth of juvenile C.txt",0.89
"Aliaume-2000-Growth of juvenile C.txt",0.87
"Aliaume-2000-Growth of juvenile C.txt",0.61
"Aliaume-2000-Growth of juvenile C.txt",0.89
"Aliaume-2000-Growth of juvenile C.txt",0.907
"Aliaume-2000-Growth of juvenile C.txt",0.95
"Aliaume-2000-Growth of juvenile C.txt",0.84
"Aljetlawi-2004-Prey-predator size-d.txt",0.81
"Aljetlawi-2004-Prey-predator size-d.txt",0.56
"Allan-1975-Distributional Ecolo.txt",0.91
"Allison-1990-Pollen Production an.txt",0.71
"Allison-1990-Pollen Production an.txt",0.89
"Allison-1990-Pollen Production an.txt",0.75
"Allison-1990-Pollen Production an.txt",0.31
"Almaraz-2004-Multi-annual spatial.txt",0.10
"Almaraz-2004-Multi-annual spatial.txt",0.678
"Almeida-2000-Identification of mi.txt",0.454
"Alonso-1996-Variation in herbivo.txt",0.214
"Alonzo-2000-Egg-production dynam.txt",0.724
"Alonzo-2000-Egg production, popu.txt",0.99
"Alonzo-2000-Egg production, popu.txt",0.037
"Alonzo-2000-Egg production, popu.txt",0.89
"Alonzo-2000-Egg production, popu.txt",0.85
"Alonzo-2000-Egg production, popu.txt",0.36
"Alonzo-2000-Egg production, popu.txt",0.01
"Alonzo-2000-Egg production, popu.txt",0.98
"Alonzo-2000-Egg production, popu.txt",0.39
"Alpert-1991-Nitrogen Sharing amo.txt",0.9
"Alto-2005-Larval competition d.txt",0.875
"Alto-2005-Larval competition d.txt",0.713
"Amezcua-2000-Empirical evidence f.txt",0.74
"Amundsen-2007-Intraspecific compet.txt",0.90
"Amundsen-2007-Intraspecific compet.txt",0.96
"Amundsen-2009-Food web topology an.txt",0.85
"Anders-2006-Distribution-wide ef.txt",0.429
"Anderson-1975-Optimal Exploitation.txt",0.69
"Anderson-1975-Optimal Exploitation.txt",0.87
"Anderson-1982-Factors Controlling.txt",0.091
"Anderson-2000-A vitality-based mod.txt",0.70
"Anderson-2000-A vitality-based mod.txt",0.83
"Anderson-2001-Predator responses.txt",0.31
"Anderson-2001-Predator responses.txt",0.42
"Anderson-2001-Predator responses.txt",0.051
"Anderson-2001-Predator responses.txt",0.0002
"Anderson-2001-Predator responses.txt",0.52
"Anderson-2001-Predator responses.txt",0.23
"Anderson-2001-Predator responses.txt",0.067
"Anderson-2001-Predator responses.txt",0.46
"Anderson-2001-Predator responses.txt",0.47
"Anderson-2001-Predator responses.txt",0.46
"Anderson-2001-Predator responses.txt",0.43
"Anderson-2001-Predator responses.txt",0.30
"Anderson-2001-Predator responses.txt",0.42
"Anderson-2001-Predator responses.txt",0.40
"Anderson-2001-Predator responses.txt",0.44
"Anderson-2006-Nutrient acquisition.txt",0.77
"Anderson-2006-Nutrient acquisition.txt",0.47
"Anderson-2006-Nutrient acquisition.txt",0.18
"Anderson-2006-Nutrient acquisition.txt",0.05
"Anderson-2006-Nutrient acquisition.txt",0.73
"Anderson-2006-Nutrient acquisition.txt",0.45
"Andersson-2000-Plant dispersal in b.txt",0.38
"Andersson-2000-Plant dispersal in b.txt",0.26
"Andersson-2000-Plant dispersal in b.txt",0.26
"Andersson-2000-Plant dispersal in b.txt",0.17
"Andow-1990-Population-Dynamics.txt",0.894
"Andow-1994-Specialization of Ph.txt",0.078
"Andow-1994-Specialization of Ph.txt",0.072
"Andow-1994-Specialization of Ph.txt",0.071
"Andreassen-1998-Space-use responses.txt",0.52
"Andreassen-1998-Space-use responses.txt",0.30
"Andreassen-1998-Space-use responses.txt",0.70
"Andren-1992-Corvid Density and N.txt",0.57
"Andres-2000-Mitigation strategie.txt",0.822
"Andres-2000-Mitigation strategie.txt",0.673
"Andres-2000-Mitigation strategie.txt",0.797
"Andres-2000-Mitigation strategie.txt",0.912
"Andrews-1991-Population Stability.txt",0.78
"Andrews-1991-Population Stability.txt",0.19
"Andrews-1991-Population Stability.txt",0.02
"Andrews-1991-Population Stability.txt",0.43
"Andrews-1991-Population Stability.txt",0.59
"Andrews-1995-Retranslocation of C.txt",0.73
"Andrews-1995-Retranslocation of C.txt",0.84
"Andrews-1995-Retranslocation of C.txt",0.83
"Andrews-1995-Retranslocation of C.txt",0.61
"Andrews-1995-Retranslocation of C.txt",0.84
"Anesio-1999-Production of inorga.txt",0.82
"Angelier-2007-Age-specific reprodu.txt",0.279
"Angerbjorn-1999-Predator-prey relati.txt",0.01
"Angerbjorn-1999-Predator-prey relati.txt",0.02
"Angerbjorn-1999-Predator-prey relati.txt",0.45
"Angerbjorn-1999-Predator-prey relati.txt",0.18
"Angerbjorn-1999-Predator-prey relati.txt",0.42
"Angermeier-1989-Species-Area Relatio.txt",0.45
"Angermeier-1989-Species-Area Relatio.txt",0.10
"Angermeier-1989-Species-Area Relatio.txt",0.17
"Angermeier-1989-Species-Area Relatio.txt",0.39
"Angermeier-1989-Species-Area Relatio.txt",0.69
"Angermeier-1989-Species-Area Relatio.txt",0.61
"Angert-2007-Linking growth strat.txt",0.67
"Angert-2007-Linking growth strat.txt",0.12
"Angert-2007-Linking growth strat.txt",0.61
"Angert-2007-Linking growth strat.txt",0.59
"Angert-2007-Linking growth strat.txt",0.63
"Angert-2007-Linking growth strat.txt",0.81
"Angert-2007-Linking growth strat.txt",0.05
"Angert-2007-Linking growth strat.txt",0.61
"Angert-2007-Linking growth strat.txt",0.48
"Angert-2007-Linking growth strat.txt",0.48
"Angert-2007-Linking growth strat.txt",0.79
"Angilletta-2000-The metabolic cost o.txt",0.44
"Angilletta-2000-The metabolic cost o.txt",0.36
"Angilletta-2000-The metabolic cost o.txt",0.1
"Angilletta-2000-The metabolic cost o.txt",0.15
"Angilletta-2000-The metabolic cost o.txt",0.61
"Angilletta-2000-The metabolic cost o.txt",0.12
"Angilletta-2000-The metabolic cost o.txt",0.24
"Angilletta-2000-Thermal effects on t.txt",0.00
"Angilletta-2000-Thermal effects on t.txt",0.07
"Angilletta-2001-Thermal and physiolo.txt",0.86
"Angulo-Sandoval-2000-Effect of plant dens.txt",0.34
"Angulo-Sandoval-2000-Effect of plant dens.txt",0.03
"Angulo-Sandoval-2000-Effect of plant dens.txt",0.04
"Anthony-2008-Ecological separatio.txt",0.775
"Anthony-2008-Ecological separatio.txt",0.734
"Anthony-2008-Ecological separatio.txt",0.651
"Anthony-2008-Ecological separatio.txt",0.747
"Anthony-2008-Ecological separatio.txt",0.455
"Anthony-2008-Ecological separatio.txt",0.517
"Anthony-2008-Ecological separatio.txt",0.454
"Anthony-2008-Ecological separatio.txt",0.394
"Anthony-2008-Ecological separatio.txt",0.338
"Aplet-1988-Patterns of Communit.txt",0.95
"Aplet-1994-An Age Altitude Matr.txt",0.70
"Aplet-1994-An Age Altitude Matr.txt",0.87
"Aplet-1994-An Age Altitude Matr.txt",0.70
"Aplet-1994-An Age Altitude Matr.txt",0.87
"Arcese-1992-Stability, Regulatio.txt",0.89
"Arcese-1992-Stability, Regulatio.txt",0.79
"Arcese-1992-Stability, Regulatio.txt",0.89
"Ardia-2005-Individual quality m.txt",0.20
"Ardia-2009-Temperature and life.txt",0.002
"Ardia-2009-Temperature and life.txt",0.51
"Ardia-2009-Temperature and life.txt",0.56
"Ardia-2009-Temperature and life.txt",0.16
"Arenas-2006-The invasibility of.txt",0.55
"Arenas-2006-The invasibility of.txt",0.24
"Arenas-2006-The invasibility of.txt",0.41
"Arenas-2006-The invasibility of.txt",0.46
"Arenas-2006-The invasibility of.txt",0.10
"Arenas-2006-The invasibility of.txt",0.19
"Arenas-2006-The invasibility of.txt",0.16
"Arenas-2006-The invasibility of.txt",0.14
"Arenas-2006-The invasibility of.txt",0.16
"Arenas-2006-The invasibility of.txt",0.10
"Arenas-2006-The invasibility of.txt",0.15
"Arens-2000-Can C3 plants faithf.txt",0.02
"Arens-2000-Can C3 plants faithf.txt",0.983
"Arens-2000-Can C3 plants faithf.txt",0.91
"Arens-2000-Can C3 plants faithf.txt",0.91
"Arens-2000-Can C3 plants faithf.txt",0.97
"Arens-2000-Can C3 plants faithf.txt",0.33
"Arens-2000-Can C3 plants faithf.txt",0.34
"Arigoni-2000-Isolation and charac.txt",0.454
"Arlettaz-2000-Physiological traits.txt",0.996
"Armbruster-1988-Multilevel Comparati.txt",0.0
"Armbruster-1994-Floral Character Dis.txt",0.317
"Armbruster-2000-Equivalent inbreedin.txt",0.56
"Armbruster-2000-Equivalent inbreedin.txt",0.62
"Armbruster-2005-Phenotypic selection.txt",0.12
"Armbruster-2005-Phenotypic selection.txt",0.18
"Armitage-2011-Proximate causes of.txt",0.0019
"Arnone-2011-A climatically extre.txt",0.15
"Arnott-2000-Selection of prey si.txt",0.997
"Arnott-2000-Selection of prey si.txt",0.996
"Arnott-2000-Selection of prey si.txt",0.991
"Arnott-2000-Selection of prey si.txt",0.92
"art100000.txt",0.587
"art100000.txt",0.335
"art100002.txt",0.83
"art100004.txt",0.003
"art100004.txt",0.003
"art100004.txt",0.76
"art100007.txt",0.30
"art100007.txt",0.47
"art100007.txt",0.46
"art100007.txt",0.52
"art100011.txt",0.67
"art100011.txt",0.98
"art100011.txt",0.981
"art100011.txt",0.000
"art100011.txt",0.64
"art100011.txt",0.46
"art100011.txt",0.67
"art100011.txt",0.64
"art100011.txt",0.46
"art100017.txt",0.72
"art100020.txt",0.26
"art100020.txt",0.15
"art100020.txt",0.861
"art100020.txt",0.787
"art100020.txt",0.74
"art100020.txt",0.77
"art100020.txt",0.63
"art100021.txt",0.7290
"art100021.txt",0.5814
"art100024.txt",0.54
"art100024.txt",0.24
"art100024.txt",0.63
"art100024.txt",0.53
"art100024.txt",0.58
"art100024.txt",0.73
"art100024.txt",0.54
"art100024.txt",0.24
"art100024.txt",0.63
"art100024.txt",0.73
"art100024.txt",0.16
"art100024.txt",0.40
"art100024.txt",0.49
"art100024.txt",0.41
"art100024.txt",0.64
"art100024.txt",0.44
"art100024.txt",0.50
"art100024.txt",0.15
"art100024.txt",0.34
"art100024.txt",0.58
"art100024.txt",0.81
"art100024.txt",0.83
"art100024.txt",0.50
"art100024.txt",0.10
"art100024.txt",0.55
"art100024.txt",0.24
"art100024.txt",0.26
"art100024.txt",0.34
"art100024.txt",0.30
"art100024.txt",0.24
"art100024.txt",0.31
"art100024.txt",0.63
"art100024.txt",0.54
"art100025.txt",0.40
"art100026.txt",0.063
"art100026.txt",0.069
"art100026.txt",0.136
"art100026.txt",0.168
"art100026.txt",0.211
"art100026.txt",0.159
"art100026.txt",0.135
"art100026.txt",0.231
"art100026.txt",0.240
"art100026.txt",0.353
"art100026.txt",0.455
"art100026.txt",0.152
"art100026.txt",0.073
"art100026.txt",0.155
"art100027.txt",0.12
"art100027.txt",0.78
"art100031.txt",0.084
"art100031.txt",0.286
"art100031.txt",0.040
"art100031.txt",0.226
"art100031.txt",0.256
"art100031.txt",0.023
"art100031.txt",0.272
"art100034.txt",0.32
"art100034.txt",0.10
"art100034.txt",0.10
"art100035.txt",0.16
"art100035.txt",0.29
"art100035.txt",0.1
"art100036.txt",0.0
"art100036.txt",0.0
"art100036.txt",0.0
"art100036.txt",0.01
"art100036.txt",0.39
"art100036.txt",0.62
"art100036.txt",0.75
"art100036.txt",0.35
"art100036.txt",0.0
"art100036.txt",0.61
"art100036.txt",0.62
"art100036.txt",0.72
"art100036.txt",0.74
"art100037.txt",0.27
"art100038.txt",0.96
"art100047.txt",0.963
"art100047.txt",0.936
"art100047.txt",0.128
"art100047.txt",0.07
"art100047.txt",0.128
"art100048.txt",0.73
"art100048.txt",0.83
"art100048.txt",0.78
"art100048.txt",0.36
"art100048.txt",0.58
"art100048.txt",0.91
"art100048.txt",0.73
"art100048.txt",0.70
"art100048.txt",0.39
"art100048.txt",0.73
"art100048.txt",0.93
"art100048.txt",0.73
"art100048.txt",0.70
"art100050.txt",0.303
"art100050.txt",0.94
"art100051.txt",0.705
"art100051.txt",0.705
"art100051.txt",0.27
"art100051.txt",0.27
"art100053.txt",0.99
"art100053.txt",0.83
"art100053.txt",0.99
"art100057.txt",0.88
"art100069.txt",0.71
"art100075.txt",0.92
"art100075.txt",0.89
"art100075.txt",0.93
"art100075.txt",0.89
"art100075.txt",0.92
"art100075.txt",0.93
"art100075.txt",0.90
"art100077.txt",0.97
"art100078.txt",0.67
"art100078.txt",0.13
"art100078.txt",0.13
"art100078.txt",0.14
"art100083.txt",0.93
"art100083.txt",0.89
"art100086.txt",0.62
"art100086.txt",0.98
"art100090.txt",0.28
"art100093.txt",0.60
"art100094.txt",0.60
"art100094.txt",0.65
"art100094.txt",0.14
"art100102.txt",0.262
"art100110.txt",0.43
"art100110.txt",0.87
"art100110.txt",0.40
"art100110.txt",0.94
"art100110.txt",0.22
"art100110.txt",0.67
"art100110.txt",0.75
"art100110.txt",0.94
"art100110.txt",0.40
"art100110.txt",0.94
"art100110.txt",0.99
"art100113.txt",0.936
"art100113.txt",0.96
"art100118.txt",0.723
"art100121.txt",0.94
"art100121.txt",0.97
"art100121.txt",0.98
"art100122.txt",0.62
"art100122.txt",0.80
"art100122.txt",0.81
"art100122.txt",0.30
"art100127.txt",0.44
"art100127.txt",0.71
"art100129.txt",0.88
"art100129.txt",0.86
"art100132.txt",0.92
"art100132.txt",0.87
"art100132.txt",0.47
"art100132.txt",0.96
"art100132.txt",0.96
"art100139.txt",0.995
"art100143.txt",0.826
"art100144.txt",0.41
"art100144.txt",0.41
"art100144.txt",0.30
"art100144.txt",0.28
"art100147.txt",0.96
"art100154.txt",0.95
"art100154.txt",0.95
"art100155.txt",0.49
"art100155.txt",0.09
"art100156.txt",0.45
"art100158.txt",0.59
"art100158.txt",0.98
"art100158.txt",0.20
"art100158.txt",0.79
"art100158.txt",0.59
"art100159.txt",0.853
"art100159.txt",0.973
"art100159.txt",0.041
"art100160.txt",0.82
"art100172.txt",0.514
"art100172.txt",0.018
"art100172.txt",0.065
"art100172.txt",0.251
"art100175.txt",0.65
"art100175.txt",0.96
"art100175.txt",0.52
"art100175.txt",0.51
"art100179.txt",0.92
"art100183.txt",0.0
"art100183.txt",0.28
"art100183.txt",0.05
"art100183.txt",0.18
"art100183.txt",0.4
"art100183.txt",0.14
"art100183.txt",0.54
"art100183.txt",0.26
"art100183.txt",0.23
"art100184.txt",0.61
"art100184.txt",0.26
"art100184.txt",0.88
"art100184.txt",0.71
"art100184.txt",0.84
"art100184.txt",0.67
"art100184.txt",0.70
"art100186.txt",0.70
"art100187.txt",0.96
"art100187.txt",0.90
"art100187.txt",0.97
"art100187.txt",0.92
"art100187.txt",0.88
"art100187.txt",0.86
"art100194.txt",0.98
"art100202.txt",0.21
"art100209.txt",0.936
"art100216.txt",0.83
"art100223.txt",0.49
"art100223.txt",0.50
"art100232.txt",0.75
"art100236.txt",0.271
"art100236.txt",0.205
"art100236.txt",0.045
"art100236.txt",0.087
"art100241.txt",0.23
"art100241.txt",0.004
"art100241.txt",0.97
"art100241.txt",0.69
"art100241.txt",0.79
"art100245.txt",0.35
"art100250.txt",0.88
"art100251.txt",0.137
"art100251.txt",0.113
"art100251.txt",0.720
"art100251.txt",0.57
"art100251.txt",0.66
"art100256.txt",0.63
"art100262.txt",0.92
"art100278.txt",0.69
"art100278.txt",0.62
"art100283.txt",0.0005
"art100283.txt",0.0001
"art100283.txt",0.159
"art100283.txt",0.159
"art100283.txt",0.1
"art100283.txt",0.029
"art100286.txt",0.069
"art100286.txt",0.545
"art100286.txt",0.568
"art100288.txt",0.25
"art100288.txt",0.38
"art100288.txt",0.75
"art100288.txt",0.77
"art100288.txt",0.75
"art100288.txt",0.66
"art100288.txt",0.71
"art100289.txt",0.83
"art100289.txt",0.96
"art100289.txt",0.88
"art100290.txt",0.48
"art100290.txt",0.48
"art100290.txt",0.53
"art100291.txt",0.52
"art100291.txt",0.30
"art100291.txt",0.70
"art100292.txt",0.85
"art100292.txt",0.78
"art100292.txt",0.86
"art100292.txt",0.52
"art100292.txt",0.73
"art100292.txt",0.79
"art100292.txt",0.64
"art100292.txt",0.48
"art100292.txt",0.42
"art100294.txt",0.89
"art100295.txt",0.51
"art100295.txt",0.09
"art100295.txt",0.34
"art100295.txt",0.15
"art100295.txt",0.20
"art100295.txt",0.19
"art100295.txt",0.16
"art100295.txt",0.29
"art100295.txt",0.25
"art100295.txt",0.24
"art100297.txt",0.12
"art100297.txt",0.35
"art100298.txt",0.994
"art100306.txt",0.16
"art100314.txt",0.508
"art100316.txt",0.62
"art100316.txt",0.57
"art100316.txt",0.83
"art100316.txt",0.87
"art100316.txt",0.40
"art100316.txt",0.50
"art100316.txt",0.48
"art100316.txt",0.48
"art100317.txt",0.69
"art100317.txt",0.75
"art100317.txt",0.00
"art100317.txt",0.31
"art100318.txt",0.192
"art100322.txt",0.178
"art100322.txt",0.127
"art100322.txt",0.28
"art100322.txt",0.40
"art100322.txt",0.00
"art100322.txt",0.178
"art100322.txt",0.127
"art100322.txt",0.44
"art100322.txt",0.32
"art100324.txt",0.57
"art100324.txt",0.49
"art100324.txt",0.58
"art100324.txt",0.35
"art100324.txt",0.35
"art100324.txt",0.61
"art100324.txt",0.37
"art100324.txt",0.43
"art100324.txt",0.48
"art100324.txt",0.41
"art100324.txt",0.41
"art100324.txt",0.45
"art100324.txt",0.27
"art100324.txt",0.53
"art100324.txt",0.33
"art100324.txt",0.43
"art100324.txt",0.43
"art100324.txt",0.46
"art100324.txt",0.34
"art100324.txt",0.07
"art100324.txt",0.73
"art100324.txt",0.73
"art100339.txt",0.51
"art100339.txt",0.13
"art100339.txt",0.5791
"art100339.txt",0.6516
"art100340.txt",0.17
"art100340.txt",0.46
"art100340.txt",0.44
"art100346.txt",0.63
"art100346.txt",0.43
"art100346.txt",0.56
"art100346.txt",0.47
"art100346.txt",0.51
"art100347.txt",0.479
"art100347.txt",0.111
"art100347.txt",0.046
"art100347.txt",0.028
"art100355.txt",0.39
"art100355.txt",0.66
"art100355.txt",0.77
"art100359.txt",0.441
"art100359.txt",0.349
"art100359.txt",0.152
"art100359.txt",0.483
"art100359.txt",0.747
"art100359.txt",0.195
"art100359.txt",0.441
"art100359.txt",0.806
"art100360.txt",0.16
"art100360.txt",0.10
"art100362.txt",0.36
"art100364.txt",0.424
"art100376.txt",0.67
"art100378.txt",0.75
"art100378.txt",0.55
"art100378.txt",0.67
"art100378.txt",0.50
"art100378.txt",0.23
"art100378.txt",0.28
"art100378.txt",0.75
"art100378.txt",0.54
"art100378.txt",0.72
"art100378.txt",0.79
"art100378.txt",0.28
"art100378.txt",0.26
"art100379.txt",0.81
"art100384.txt",0.61
"art100384.txt",0.14
"art100385.txt",0.22
"art100385.txt",0.26
"art100385.txt",0.54
"art100386.txt",0.615
"art100390.txt",0.172
"art100390.txt",0.653
"art100390.txt",0.348
"art100391.txt",0.32
"art100391.txt",0.070
"art100391.txt",0.016
"art100395.txt",0.98
"art100401.txt",0.67
"art100402.txt",0.61
"art100402.txt",0.71
"art100402.txt",0.79
"art100402.txt",0.56
"art100402.txt",0.48
"art100402.txt",0.66
"art100402.txt",0.66
"art100402.txt",0.81
"art100402.txt",0.67
"art100402.txt",0.69
"art100402.txt",0.69
"art100412.txt",0.26
"art100412.txt",0.03
"art100412.txt",0.910
"art100412.txt",0.488
"art100412.txt",0.695
"art100412.txt",0.482
"art100412.txt",0.253
"art100412.txt",0.133
"art100412.txt",0.092
"art100416.txt",0.997
"art100424.txt",0.98
"art100424.txt",0.97
"art100424.txt",0.67
"art100424.txt",0.63
"art100424.txt",0.98
"art100424.txt",0.94
"art100424.txt",0.72
"art100424.txt",0.67
"art100424.txt",0.80
"art100424.txt",0.90
"art100424.txt",0.83
"art100424.txt",0.097
"art100424.txt",0.005
"art100424.txt",0.61
"art100424.txt",0.43
"art100424.txt",0.09
"art100424.txt",0.46
"art100424.txt",0.295
"art100424.txt",0.10
"art100424.txt",0.9
"art100424.txt",0.6
"art100425.txt",0.463
"art100428.txt",0.68
"art100428.txt",0.65
"art100428.txt",0.56
"art100428.txt",0.49
"art100431.txt",0.9439
"art100431.txt",0.21
"art100431.txt",0.62
"art100435.txt",0.603
"art100437.txt",0.98
"art100439.txt",0.012
"art100439.txt",0.69
"art100439.txt",0.02
"art100439.txt",0.03
"art100439.txt",0.09
"art100441.txt",0.84
"art100441.txt",0.91
"art100441.txt",0.87
"art100441.txt",0.46
"art100441.txt",0.96
"art100441.txt",0.78
"art100441.txt",0.74
"art100446.txt",0.588
"art100449.txt",0.59
"art100449.txt",0.31
"art100449.txt",0.58
"art100449.txt",0.07
"art100449.txt",0.63
"art100459.txt",0.20
"art100459.txt",0.20
"art100459.txt",0.68
"art100459.txt",0.68
"art100467.txt",0.79
"art100467.txt",0.07
"art100468.txt",0.97
"art100468.txt",0.994
"art100477.txt",0.92
"art100477.txt",0.91
"art100477.txt",0.65
"art100484.txt",0.656
"art100487.txt",0.26
"art100487.txt",0.0011
"art100488.txt",0.982
"art100489.txt",0.92
"art100490.txt",0.68
"art100492.txt",0.15
"art100492.txt",0.53
"art100492.txt",0.63
"art100492.txt",0.02
"art100492.txt",0.82
"art100492.txt",0.35
"art100492.txt",0.63
"art100492.txt",0.35
"art100492.txt",0.04
"art100492.txt",0.53
"art100492.txt",0.63
"art100493.txt",0.94
"art100493.txt",0.90
"art100496.txt",0.74
"art100496.txt",0.03
"art100496.txt",0.99
"art100496.txt",0.90
"art100496.txt",0.870
"art100496.txt",0.974
"art100496.txt",0.993
"art100496.txt",0.979
"art100496.txt",0.980
"art100496.txt",0.01
"art100496.txt",0.89
"art100496.txt",0.81
"art100496.txt",0.70
"art100496.txt",0.62
"art100496.txt",0.001
"art100496.txt",0.11
"art100496.txt",0.51
"art100519.txt",0.77
"art100519.txt",0.59
"art100529.txt",0.01
"art100529.txt",0.32
"art100529.txt",0.34
"art100529.txt",0.02
"art100529.txt",0.01
"art100529.txt",0.02
"art100529.txt",0.01
"art100529.txt",0.30
"art100529.txt",0.15
"art100531.txt",0.29
"art100531.txt",0.60
"art100531.txt",0.18
"art100531.txt",0.54
"art100531.txt",0.44
"art100531.txt",0.45
"art100531.txt",0.34
