"Arlettaz-1999-Habitat selection as.txt",0.582
"Arlettaz-1999-Habitat selection as.txt",0.846
"Arlettaz-2000-Physiological traits.txt",0.543
"Arlettaz-2000-Physiological traits.txt",0.798
"Arlettaz-2000-Physiological traits.txt",0.798
"Arlettaz-2000-Physiological traits.txt",0.681
"Arlettaz-2000-Physiological traits.txt",0.945
"Arlt-2007-Nonideal breeding ha.txt",0.46
"Arlt-2007-Nonideal breeding ha.txt",0.873
"Arlt-2007-Nonideal breeding ha.txt",0.59
"Arlt-2007-Nonideal breeding ha.txt",0.44
"Arlt-2007-Nonideal breeding ha.txt",0.38
"Armbruster-2005-Phenotypic selection.txt",0.32
"Armbruster-2005-Phenotypic selection.txt",0.23
"Armentano-1976-Production and Stand.txt",0.972
"Armentano-1976-Production and Stand.txt",0.995
"Armitage-1974-Demography of Yellow.txt",0.76
"Armstrong-1976-Effects of Predator.txt",0.0125
"Armstrong-1976-Effects of Predator.txt",0.01
"Armsworth-2002-Recruitment limitati.txt",0.985
"Arnal-2000-Cleaner-client inter.txt",0.76
"Arnal-2000-Cleaner-client inter.txt",0.453
"Arnal-2000-Cleaner-client inter.txt",0.075
"Arnal-2000-Cleaner-client inter.txt",0.372
"Arnal-2000-Cleaner-client inter.txt",0.157
"Arnal-2000-Cleaner-client inter.txt",0.957
"Arnal-2000-Cleaner-client inter.txt",0.246
"Arnal-2000-Cleaner-client inter.txt",0.139
"Arnal-2000-Cleaner-client inter.txt",0.974
"Arnal-2000-Cleaner-client inter.txt",0.369
"Arnal-2000-Cleaner-client inter.txt",0.039
"Arnal-2000-Cleaner-client inter.txt",0.166
"Arnal-2000-Cleaner-client inter.txt",0.515
"Arnal-2000-Cleaner-client inter.txt",0.022
"Arnal-2000-Cleaner-client inter.txt",0.531
"Arnold-2000-Influence of social.txt",0.75
"Arnold-2000-Influence of social.txt",0.25
"Arnott-2000-Parasite-associated.txt",0.714
"Arnott-2000-Parasite-associated.txt",0.22
"Arnott-2000-Parasite-associated.txt",0.15
"Arnott-2000-Parasite-associated.txt",0.748
"Arnott-2000-Parasite-associated.txt",0.204
"Arnott-2000-Selection of prey si.txt",0.414
"Aron-2001-Role of resource ava.txt",0.75
"Aron-2001-Role of resource ava.txt",0.5
"Aron-2001-Role of resource ava.txt",0.12
"Arriaga-2000-Gap-building-phase r.txt",0.593
"Arseneault-1992-A Postfire Shift fro.txt",0.74
"Arseneault-1992-A Postfire Shift fro.txt",0.70
"art100004.txt",0.44
"art100004.txt",0.51
"art100004.txt",0.47
"art100004.txt",0.35
"art100004.txt",0.34
"art100006.txt",0.420
"art100006.txt",0.005
"art100006.txt",0.952
"art100006.txt",0.693
"art100006.txt",0.330
"art100006.txt",0.576
"art100012.txt",0.67
"art100012.txt",0.98
"art100012.txt",0.95
"art100012.txt",0.95
"art100012.txt",0.98
"art100012.txt",0.96
"art100012.txt",0.94
"art100012.txt",0.84
"art100012.txt",0.72
"art100012.txt",0.73
"art100012.txt",0.84
"art100013.txt",0.84
"art100013.txt",0.80
"art100013.txt",0.96
"art100013.txt",0.90
"art100013.txt",0.77
"art100013.txt",0.95
